DealID,Scenario,LoanID,PeriodEndDate,BeginningBalance,GrossInterest,ServicingFee,NetInterest,ScheduledPrincipal,PrepaymentPrincipal,DefaultPrincipal,RecoveryAmount,RealizedLoss,EndingBalance,Status
CMBS_NEW_AEOYEE,Stress_Sev,NI_L0015,2034-07-31,77990324.26,260097.73,16247.98,243849.75,0.0,331523.89,264859.29,110937.35,158915.57,77393941.09,Defaulted
CMBS_NEW_AEOYEE,Stress_Sev,NI_L0016,2034-07-31,34608842.15,130446.49,7210.18,123236.32,88936.04,147116.43,117533.47,50001.23,70520.08,34255256.22,Defaulted
CMBS_NEW_AEOYEE,Stress_Sev,NI_L0017,2034-07-31,43336881.18,168652.7,9028.52,159624.18,109510.54,184217.87,147174.35,62594.85,88304.61,42895978.41,Defaulted
CMBS_NEW_AEOYEE,Stress_Sev,NI_L0018,2034-07-31,37143327.73,194723.9,7738.19,186985.7,51241.46,157890.1,126140.72,53277.39,75684.43,36808055.46,Defaulted
CMBS_NEW_AEOYEE,Stress_Sev,NI_L0019,2034-07-31,41989560.89,226463.7,8747.83,217715.87,0.0,178490.63,142598.78,59728.06,85559.27,41668471.47,Defaulted
CMBS_NEW_AEOYEE,Stress_Sev,NI_L0020,2034-07-31,4294710.08,18388.52,894.73,17493.79,5029.98,18256.1,14585.06,6152.45,8751.04,4256838.93,Defaulted
CMBS_NEW_AEOYEE,Stress_Sev,NI_L0021,2034-07-31,22591372.93,75888.19,4706.54,71181.65,32370.62,96032.17,76721.5,32414.92,46032.9,22386248.63,Defaulted
CMBS_NEW_AEOYEE,Stress_Sev,NI_L0022,2034-07-31,12146951.9,54367.73,2530.61,51837.12,13621.42,51634.67,41251.69,17396.05,24751.02,12040444.12,Defaulted
CMBS_NEW_AEOYEE,Stress_Sev,NI_L0023,2034-07-31,15406804.55,82875.77,3209.75,79666.02,31585.42,65491.76,52322.33,22189.04,31393.4,15257405.04,Defaulted
CMBS_NEW_AEOYEE,Stress_Sev,NI_L0024,2034-07-31,34136393.89,185844.22,7111.75,178732.47,69331.2,145108.13,115929.01,49157.89,69557.41,33806025.55,Defaulted
CMBS_NEW_AEOYEE,Stress_Sev,NI_L0025,2034-07-31,27379508.97,91538.83,5704.06,85834.76,0.0,116385.73,92982.27,38945.99,55789.36,27170140.97,Defaulted
CMBS_NEW_AEOYEE,Stress_Sev,NI_L0026,2034-07-31,39390763.49,206243.47,8206.41,198037.06,0.0,167443.58,133773.13,56031.4,80263.88,39089546.78,Defaulted
CMBS_NEW_AEOYEE,Stress_Sev,NI_L0027,2034-07-31,44583322.05,312269.02,9288.19,302980.83,0.0,189516.28,151407.33,63417.55,90844.4,44242398.44,Defaulted
CMBS_NEW_AEOYEE,Stress_Sev,NI_L0028,2034-07-31,43815256.64,260262.62,9128.18,251134.45,0.0,186251.36,148798.94,62325.02,89279.37,43480206.34,Defaulted
CMBS_NEW_AEOYEE,Stress_Sev,NI_L0029,2034-07-31,59533016.46,398474.32,12402.71,386071.61,62273.87,253064.94,202177.29,85220.31,121306.37,59015500.35,Defaulted
CMBS_NEW_AEOYEE,Stress_Sev,NI_L0030,2034-07-31,30239338.8,195572.92,6299.86,189273.06,33051.92,128542.4,102694.4,43299.31,61616.64,29975050.08,Defaulted
CMBS_NEW_AEOYEE,Stress_Sev,NI_L0031,2034-07-31,42925858.57,266533.81,8942.89,257590.92,32171.05,182470.68,145778.5,61337.31,87467.1,42565438.34,Defaulted
CMBS_NEW_AEOYEE,Stress_Sev,NI_L0032,2034-07-31,61048583.01,379416.94,12718.45,366698.49,70060.21,259507.36,207324.24,87443.56,124394.54,60511691.2,Defaulted
CMBS_NEW_AEOYEE,Stress_Sev,NI_L0033,2034-07-31,11103834.45,61468.98,2313.3,59155.68,0.0,47200.55,37709.21,15794.65,22625.53,11018924.68,Defaulted
CMBS_NEW_AEOYEE,Stress_Sev,NI_L0034,2034-07-31,5644288.67,26405.86,1175.89,25229.97,8640.32,23992.93,19168.3,8103.43,11500.98,5592487.12,Defaulted
CMBS_NEW_AEOYEE,Stress_Sev,NI_L0035,2034-07-31,52882684.41,259477.7,11017.23,248460.48,115981.29,224795.49,179592.41,76228.24,107755.45,52362315.23,Defaulted
CMBS_NEW_AEOYEE,Stress_Sev,NI_L0001,2034-08-31,23585658.41,163350.34,4913.68,158436.66,14853.29,100258.71,80098.15,33677.45,48058.89,23390448.26,Defaulted
CMBS_NEW_AEOYEE,Stress_Sev,NI_L0002,2034-08-31,8619388.36,41092.93,1795.71,39297.23,12981.24,36639.59,29271.9,12372.89,17563.14,8540495.63,Defaulted
CMBS_NEW_AEOYEE,Stress_Sev,NI_L0003,2034-08-31,19510466.61,84626.65,4064.68,80561.97,46353.51,82935.75,66258.58,28154.69,39755.15,19314918.77,Defaulted
CMBS_NEW_AEOYEE,Stress_Sev,NI_L0004,2034-08-31,26818861.91,139614.53,5587.26,134027.26,37251.56,114002.52,91078.28,38470.45,54646.97,26576529.55,Defaulted
CMBS_NEW_AEOYEE,Stress_Sev,NI_L0005,2034-08-31,65344619.47,421690.61,13613.46,408077.15,71618.72,277769.1,221913.8,93567.81,133148.28,64773317.85,Defaulted
CMBS_NEW_AEOYEE,Stress_Sev,NI_L0006,2034-08-31,3061931.95,16861.04,637.9,16223.14,6163.01,13015.76,10398.48,4408.83,6239.09,3032354.7,Defaulted
CMBS_NEW_AEOYEE,Stress_Sev,NI_L0007,2034-08-31,64548341.02,396595.77,13447.57,383148.19,49135.6,274384.25,219209.6,92240.52,131525.76,64005611.57,Defaulted
CMBS_NEW_AEOYEE,Stress_Sev,NI_L0008,2034-08-31,39680805.53,155978.63,8266.83,147711.8,50226.68,168676.5,134758.13,56877.88,80854.88,39327144.22,Defaulted
CMBS_NEW_AEOYEE,Stress_Sev,NI_L0009,2034-08-31,36793234.78,124759.73,7665.26,117094.47,70853.03,156401.92,124951.78,52950.07,74971.07,36441028.05,Defaulted
CMBS_NEW_AEOYEE,Stress_Sev,NI_L0010,2034-08-31,28099271.54,151829.73,5854.01,145975.72,25481.21,119445.33,95426.62,40189.67,57255.97,27858918.38,Defaulted
CMBS_NEW_AEOYEE,Stress_Sev,NI_L0011,2034-08-31,10717444.63,45638.45,2232.8,43405.65,0.0,45558.07,36397.01,15245.03,21838.21,10635489.55,Defaulted
CMBS_NEW_AEOYEE,Stress_Sev,NI_L0012,2034-08-31,33236624.07,233681.16,6924.3,226756.87,53430.09,141283.36,112873.34,47739.58,67724.01,32929037.29,Defaulted
CMBS_NEW_AEOYEE,Stress_Sev,NI_L0013,2034-08-31,12969256.08,56297.38,2701.93,53595.45,14990.34,55130.15,44044.28,18577.57,26426.57,12855091.31,Defaulted
CMBS_NEW_AEOYEE,Stress_Sev,NI_L0014,2034-08-31,40637381.74,195465.81,8466.12,186999.68,42251.17,172742.74,138006.71,58169.37,82804.03,40284381.12,Defaulted
CMBS_NEW_AEOYEE,Stress_Sev,NI_L0015,2034-08-31,77393941.09,258108.79,16123.74,241985.06,0.0,328988.76,262833.94,110089.02,157700.36,76802118.39,Defaulted
CMBS_NEW_AEOYEE,Stress_Sev,NI_L0016,2034-08-31,34255256.22,129113.77,7136.51,121977.26,88027.41,145613.39,116332.67,49490.38,69799.6,33905282.74,Defaulted
CMBS_NEW_AEOYEE,Stress_Sev,NI_L0017,2034-08-31,42895978.41,166936.85,8936.66,158000.19,108396.4,182343.66,145677.02,61958.02,87406.21,42459561.32,Defaulted
CMBS_NEW_AEOYEE,Stress_Sev,NI_L0018,2034-08-31,36808055.46,192966.23,7668.34,185297.89,50778.93,156464.92,125002.11,52796.48,75001.27,36475809.5,Defaulted
CMBS_NEW_AEOYEE,Stress_Sev,NI_L0019,2034-08-31,41668471.47,224731.96,8680.93,216051.02,0.0,177125.74,141508.35,59271.32,84905.01,41349837.39,Defaulted
CMBS_NEW_AEOYEE,Stress_Sev,NI_L0020,2034-08-31,4256838.93,18226.37,886.84,17339.52,4985.63,18095.11,14456.45,6098.2,8673.87,4219301.74,Defaulted
CMBS_NEW_AEOYEE,Stress_Sev,NI_L0021,2034-08-31,22386248.63,75199.14,4663.8,70535.34,32076.71,95160.22,76024.89,32120.6,45614.93,22182986.82,Defaulted
CMBS_NEW_AEOYEE,Stress_Sev,NI_L0022,2034-08-31,12040444.12,53891.02,2508.43,51382.6,13501.98,51181.92,40889.99,17243.52,24533.99,11934870.23,Defaulted
CMBS_NEW_AEOYEE,Stress_Sev,NI_L0023,2034-08-31,15257405.04,82072.12,3178.63,78893.5,31279.14,64856.69,51814.96,21973.87,31088.98,15109454.25,Defaulted
CMBS_NEW_AEOYEE,Stress_Sev,NI_L0024,2034-08-31,33806025.55,184045.64,7042.92,177002.72,68660.22,143703.79,114807.06,48682.15,68884.24,33478854.48,Defaulted
CMBS_NEW_AEOYEE,Stress_Sev,NI_L0025,2034-08-31,27170140.97,90838.84,5660.45,85178.39,0.0,115495.75,92271.24,38648.17,55362.75,26962373.98,Defaulted
CMBS_NEW_AEOYEE,Stress_Sev,NI_L0026,2034-08-31,39089546.78,204666.35,8143.66,196522.7,0.0,166163.16,132750.18,55602.93,79650.11,38790633.44,Defaulted
CMBS_NEW_AEOYEE,Stress_Sev,NI_L0027,2034-08-31,44242398.44,309881.13,9217.17,300663.97,0.0,188067.07,150249.54,62932.61,90149.72,43904081.83,Defaulted
CMBS_NEW_AEOYEE,Stress_Sev,NI_L0028,2034-08-31,43480206.34,258272.43,9058.38,249214.05,0.0,184827.12,147661.09,61848.43,88596.66,43147718.12,Defaulted
CMBS_NEW_AEOYEE,Stress_Sev,NI_L0029,2034-08-31,59015500.35,395010.42,12294.9,382715.52,61732.53,250865.07,200419.78,84479.5,120251.87,58502482.98,Defaulted
CMBS_NEW_AEOYEE,Stress_Sev,NI_L0030,2034-08-31,29975050.08,193863.64,6244.8,187618.83,32763.05,127418.95,101796.86,42920.88,61078.12,29713071.21,Defaulted
CMBS_NEW_AEOYEE,Stress_Sev,NI_L0031,2034-08-31,42565438.34,264295.9,8867.8,255428.1,31900.93,180938.59,144554.49,60822.3,86732.7,42208044.32,Defaulted
CMBS_NEW_AEOYEE,Stress_Sev,NI_L0032,2034-08-31,60511691.2,376080.16,12606.6,363473.56,69444.07,257225.13,205500.92,86674.54,123300.55,59979521.08,Defaulted
CMBS_NEW_AEOYEE,Stress_Sev,NI_L0033,2034-08-31,11018924.68,60998.93,2295.61,58703.32,0.0,46839.61,37420.85,15673.87,22452.51,10934664.22,Defaulted
CMBS_NEW_AEOYEE,Stress_Sev,NI_L0034,2034-08-31,5592487.12,26163.52,1165.1,24998.42,8561.02,23772.73,18992.38,8029.06,11395.43,5541160.98,Defaulted
CMBS_NEW_AEOYEE,Stress_Sev,NI_L0035,2034-08-31,52362315.23,256924.43,10908.82,246015.61,114840.03,222583.49,177825.21,75478.15,106695.12,51847066.51,Defaulted
CMBS_NEW_AEOYEE,Stress_Sev,NI_L0001,2034-09-30,23390448.26,161998.35,4873.01,157125.34,14730.35,99428.9,79435.21,33398.72,47661.12,23196853.8,Defaulted
CMBS_NEW_AEOYEE,Stress_Sev,NI_L0002,2034-09-30,8540495.63,40716.81,1779.27,38937.54,12862.42,36304.23,29003.98,12259.64,17402.39,8462325.0,Defaulted
CMBS_NEW_AEOYEE,Stress_Sev,NI_L0003,2034-09-30,19314918.77,83778.46,4023.94,79754.52,45888.92,82104.5,65594.49,27872.5,39356.7,19121330.86,Defaulted
CMBS_NEW_AEOYEE,Stress_Sev,NI_L0004,2034-09-30,26576529.55,138352.98,5536.78,132816.21,36914.96,112972.4,90255.31,38122.84,54153.18,26336386.87,Defaulted
CMBS_NEW_AEOYEE,Stress_Sev,NI_L0005,2034-09-30,64773317.85,418003.81,13494.44,404509.37,70992.57,275340.59,219973.63,92749.75,131984.18,64207011.06,Defaulted
CMBS_NEW_AEOYEE,Stress_Sev,NI_L0006,2034-09-30,3032354.7,16698.17,631.74,16066.43,6103.47,12890.04,10298.04,4366.24,6178.82,3003063.15,Defaulted
CMBS_NEW_AEOYEE,Stress_Sev,NI_L0007,2034-09-30,64005611.57,393261.15,13334.5,379926.64,48722.47,272077.2,217366.46,91464.96,130419.88,63467445.44,Defaulted
CMBS_NEW_AEOYEE,Stress_Sev,NI_L0008,2034-09-30,39327144.22,154588.45,8193.16,146395.29,49779.03,167173.14,133557.07,56370.94,80134.24,38976634.98,Defaulted
CMBS_NEW_AEOYEE,Stress_Sev,NI_L0009,2034-09-30,36441028.05,123565.45,7591.88,115973.57,70174.78,154904.74,123755.67,52443.2,74253.4,36092192.85,Defaulted
CMBS_NEW_AEOYEE,Stress_Sev,NI_L0010,2034-09-30,27858918.38,150531.02,5803.94,144727.08,25263.25,118423.62,94610.37,39845.9,56766.22,27620621.14,Defaulted
CMBS_NEW_AEOYEE,Stress_Sev,NI_L0011,2034-09-30,10635489.55,45289.46,2215.73,43073.73,0.0,45209.7,36118.69,15128.45,21671.21,10554161.16,Defaulted
CMBS_NEW_AEOYEE,Stress_Sev,NI_L0012,2034-09-30,32929037.29,231518.57,6860.22,224658.36,52935.62,139975.86,111828.76,47297.78,67097.26,32624297.05,Defaulted
CMBS_NEW_AEOYEE,Stress_Sev,NI_L0013,2034-09-30,12855091.31,55801.81,2678.14,53123.66,14858.38,54644.85,43656.57,18414.04,26193.94,12741931.5,Defaulted
CMBS_NEW_AEOYEE,Stress_Sev,NI_L0014,2034-09-30,40284381.12,193767.87,8392.58,185375.29,41884.15,171242.2,136807.9,57664.07,82084.74,39934446.87,Defaulted
CMBS_NEW_AEOYEE,Stress_Sev,NI_L0015,2034-09-30,76802118.39,256135.06,16000.44,240134.62,0.0,326473.02,260824.08,109247.19,156494.45,76214821.29,Defaulted
CMBS_NEW_AEOYEE,Stress_Sev,NI_L0016,2034-09-30,33905282.74,127794.66,7063.6,120731.06,87128.07,144125.71,115144.14,48984.76,69086.49,33558884.81,Defaulted
CMBS_NEW_AEOYEE,Stress_Sev,NI_L0017,2034-09-30,42459561.32,165238.46,8845.74,156392.72,107293.59,180488.53,144194.93,61327.67,86516.96,42027584.27,Defaulted
CMBS_NEW_AEOYEE,Stress_Sev,NI_L0018,2034-09-30,36475809.5,191224.43,7599.13,183625.3,50320.57,155052.59,123873.79,52319.91,74324.27,36146562.54,Defaulted
CMBS_NEW_AEOYEE,Stress_Sev,NI_L0019,2034-09-30,41349837.39,223013.46,8614.55,214398.91,0.0,175771.28,140426.25,58818.08,84255.75,41033639.87,Defaulted
CMBS_NEW_AEOYEE,Stress_Sev,NI_L0020,2034-09-30,4219301.74,18065.64,879.02,17186.62,4941.67,17935.55,14328.97,6044.42,8597.38,4182095.55,Defaulted
CMBS_NEW_AEOYEE,Stress_Sev,NI_L0021,2034-09-30,22182986.82,74516.35,4621.46,69894.89,31785.46,94296.18,75334.6,31828.95,45200.76,21981570.57,Defaulted
CMBS_NEW_AEOYEE,Stress_Sev,NI_L0022,2034-09-30,11934870.23,53418.49,2486.43,50932.06,13383.59,50733.15,40531.45,17092.32,24318.87,11830222.03,Defaulted
CMBS_NEW_AEOYEE,Stress_Sev,NI_L0023,2034-09-30,15109454.25,81276.27,3147.8,78128.47,30975.83,64227.77,51312.51,21760.79,30787.51,14962938.14,Defaulted
CMBS_NEW_AEOYEE,Stress_Sev,NI_L0024,2034-09-30,33478854.48,182264.46,6974.76,175289.7,67995.74,142313.04,113695.97,48211.01,68217.58,33154849.74,Defaulted
CMBS_NEW_AEOYEE,Stress_Sev,NI_L0025,2034-09-30,26962373.98,90144.2,5617.16,84527.04,0.0,114612.56,91565.66,38352.63,54939.39,26756195.76,Defaulted
CMBS_NEW_AEOYEE,Stress_Sev,NI_L0026,2034-09-30,38790633.44,203101.29,8081.38,195019.91,0.0,164892.53,131735.05,55177.74,79041.03,38494005.86,Defaulted
CMBS_NEW_AEOYEE,Stress_Sev,NI_L0027,2034-09-30,43904081.83,307511.51,9146.68,298364.82,0.0,186628.94,149100.6,62451.37,89460.36,43568352.29,Defaulted
CMBS_NEW_AEOYEE,Stress_Sev,NI_L0028,2034-09-30,43147718.12,256297.45,8989.11,247308.34,0.0,183413.77,146531.95,61375.48,87919.17,42817772.41,Defaulted
CMBS_NEW_AEOYEE,Stress_Sev,NI_L0029,2034-09-30,58502482.98,391576.62,12188.02,379388.6,61195.89,248684.32,198677.54,83745.13,119206.53,57993925.22,Defaulted
CMBS_NEW_AEOYEE,Stress_Sev,NI_L0030,2034-09-30,29713071.21,192169.29,6190.22,185979.06,32476.71,126305.32,100907.17,42545.76,60544.3,29453382.01,Defaulted
CMBS_NEW_AEOYEE,Stress_Sev,NI_L0031,2034-09-30,42208044.32,262076.78,8793.34,253283.44,31633.08,179419.37,143340.76,60311.62,86004.46,41853651.1,Defaulted
CMBS_NEW_AEOYEE,Stress_Sev,NI_L0032,2034-09-30,59979521.08,372772.72,12495.73,360276.99,68833.34,254962.96,203693.64,85912.28,122216.19,59452031.14,Defaulted
CMBS_NEW_AEOYEE,Stress_Sev,NI_L0033,2034-09-30,10934664.22,60532.48,2278.06,58254.42,0.0,46481.44,37134.7,15554.01,22280.82,10851048.08,Defaulted
CMBS_NEW_AEOYEE,Stress_Sev,NI_L0034,2034-09-30,5541160.98,25923.4,1154.41,24768.99,8482.45,23554.55,18818.08,7955.37,11290.85,5490305.9,Defaulted
CMBS_NEW_AEOYEE,Stress_Sev,NI_L0035,2034-09-30,51847066.51,254396.27,10801.47,243594.8,113709.99,220393.25,176075.4,74735.44,105645.24,51336887.87,Defaulted
CMBS_NEW_AEOYEE,Stress_Sev,NI_L0001,2034-10-31,23196853.8,160657.54,4832.68,155824.87,14608.44,98605.96,78777.75,33122.29,47266.65,23004861.65,Defaulted
CMBS_NEW_AEOYEE,Stress_Sev,NI_L0002,2034-10-31,8462325.0,40344.13,1762.98,38581.15,12744.69,35971.93,28738.51,12147.43,17243.1,8384869.87,Defaulted
CMBS_NEW_AEOYEE,Stress_Sev,NI_L0003,2034-10-31,19121330.86,82938.77,3983.61,78955.16,45428.99,81281.59,64937.06,27593.15,38962.23,18929683.22,Defaulted
CMBS_NEW_AEOYEE,Stress_Sev,NI_L0004,2034-10-31,26336386.87,137102.84,5486.75,131616.09,36581.4,111951.6,89439.77,37778.36,53663.86,26098414.1,Defaulted
CMBS_NEW_AEOYEE,Stress_Sev,NI_L0005,2034-10-31,64207011.06,414349.24,13376.46,400972.78,70371.88,272933.32,218050.43,91938.85,130830.26,63645655.44,Defaulted
CMBS_NEW_AEOYEE,Stress_Sev,NI_L0006,2034-10-31,3003063.15,16536.87,625.64,15911.23,6044.52,12765.52,10198.56,4324.06,6119.14,2974054.55,Defaulted
CMBS_NEW_AEOYEE,Stress_Sev,NI_L0007,2034-10-31,63467445.44,389954.56,13222.38,376732.18,48312.8,269789.55,215538.82,90695.91,129323.29,62933804.27,Defaulted
CMBS_NEW_AEOYEE,Stress_Sev,NI_L0008,2034-10-31,38976634.98,153210.66,8120.13,145090.52,49335.36,165683.19,132366.73,55868.53,79420.04,38629249.71,Defaulted
CMBS_NEW_AEOYEE,Stress_Sev,NI_L0009,2034-10-31,36092192.85,122382.61,7519.21,114863.4,69503.03,153421.9,122571.01,51941.18,73542.6,35746696.91,Defaulted
CMBS_NEW_AEOYEE,Stress_Sev,NI_L0010,2034-10-31,27620621.14,149243.42,5754.3,143489.13,25047.16,117410.66,93801.1,39505.06,56280.66,27384362.22,Defaulted
CMBS_NEW_AEOYEE,Stress_Sev,NI_L0011,2034-10-31,10554161.16,44943.14,2198.78,42744.35,0.0,44863.98,35842.49,15012.77,21505.5,10473454.69,Defaulted
CMBS_NEW_AEOYEE,Stress_Sev,NI_L0012,2034-10-31,32624297.05,229376.0,6796.73,222579.27,52445.73,138680.46,110793.85,46860.06,66476.31,32322377.01,Defaulted
CMBS_NEW_AEOYEE,Stress_Sev,NI_L0013,2034-10-31,12741931.5,55310.6,2654.57,52656.03,14727.59,54163.83,43272.28,18251.94,25963.37,12629767.8,Defaulted
CMBS_NEW_AEOYEE,Stress_Sev,NI_L0014,2034-10-31,39934446.87,192084.69,8319.68,183765.01,41520.32,169754.69,135619.51,57163.17,81371.7,39587552.36,Defaulted
CMBS_NEW_AEOYEE,Stress_Sev,NI_L0015,2034-10-31,76214821.29,254176.43,15878.09,238298.34,0.0,323976.52,258829.59,108411.78,155297.75,75632015.18,Defaulted
CMBS_NEW_AEOYEE,Stress_Sev,NI_L0016,2034-10-31,33558884.81,126489.03,6991.43,119497.6,86237.91,142653.23,113967.76,48484.3,68380.65,33216025.91,Defaulted
CMBS_NEW_AEOYEE,Stress_Sev,NI_L0017,2034-10-31,42027584.27,163557.35,8755.75,154801.6,106202.0,178652.26,142727.91,60703.73,85636.75,41600002.09,Defaulted
CMBS_NEW_AEOYEE,Stress_Sev,NI_L0018,2034-10-31,36146562.54,189498.35,7530.53,181967.82,49866.36,153653.02,122755.65,51847.65,73653.39,35820287.51,Defaulted
CMBS_NEW_AEOYEE,Stress_Sev,NI_L0019,2034-10-31,41033639.87,221308.1,8548.67,212759.42,0.0,174427.17,139352.42,58368.31,83611.45,40719860.27,Defaulted
CMBS_NEW_AEOYEE,Stress_Sev,NI_L0020,2034-10-31,4182095.55,17906.34,871.27,17035.07,4898.09,17777.39,14202.62,5991.12,8521.57,4145217.45,Defaulted
CMBS_NEW_AEOYEE,Stress_Sev,NI_L0021,2034-10-31,21981570.57,73839.76,4579.49,69260.27,31496.85,93440.0,74650.58,31539.95,44790.35,21781983.14,Defaulted
CMBS_NEW_AEOYEE,Stress_Sev,NI_L0022,2034-10-31,11830222.03,52950.1,2464.63,50485.47,13266.24,50288.3,40176.06,16942.45,24105.64,11726491.43,Defaulted
CMBS_NEW_AEOYEE,Stress_Sev,NI_L0023,2034-10-31,14962938.14,80488.14,3117.28,77370.86,30675.45,63604.96,50814.93,21549.78,30488.96,14817842.79,Defaulted
CMBS_NEW_AEOYEE,Stress_Sev,NI_L0024,2034-10-31,33154849.74,180500.53,6907.26,173593.27,67337.68,140935.75,112595.63,47744.43,67557.38,32833980.68,Defaulted
CMBS_NEW_AEOYEE,Stress_Sev,NI_L0025,2034-10-31,26756195.76,89454.88,5574.21,83880.67,0.0,113736.13,90865.46,38059.35,54519.28,26551594.16,Defaulted
CMBS_NEW_AEOYEE,Stress_Sev,NI_L0026,2034-10-31,38494005.86,201548.2,8019.58,193528.61,0.0,163631.61,130727.69,54755.8,78436.62,38199646.56,Defaulted
CMBS_NEW_AEOYEE,Stress_Sev,NI_L0027,2034-10-31,43568352.29,305160.0,9076.74,296083.26,0.0,185201.81,147960.44,61973.81,88776.27,43235190.03,Defaulted
CMBS_NEW_AEOYEE,Stress_Sev,NI_L0028,2034-10-31,42817772.41,254337.57,8920.37,245417.2,0.0,182011.22,145411.43,60906.15,87246.86,42490349.76,Defaulted
CMBS_NEW_AEOYEE,Stress_Sev,NI_L0029,2034-10-31,57993925.22,388172.67,12082.07,376090.61,60663.92,246522.52,196950.46,83017.14,118170.27,57489788.32,Defaulted
CMBS_NEW_AEOYEE,Stress_Sev,NI_L0030,2034-10-31,29453382.01,190489.75,6136.12,184353.63,32192.87,125201.42,100025.25,42173.91,60015.15,29195962.47,Defaulted
CMBS_NEW_AEOYEE,Stress_Sev,NI_L0031,2034-10-31,41853651.1,259876.3,8719.51,251156.78,31367.48,177912.9,142137.23,59805.22,85282.34,41502233.49,Defaulted
CMBS_NEW_AEOYEE,Stress_Sev,NI_L0032,2034-10-31,59452031.14,369494.37,12385.84,357108.53,68227.99,252720.69,201902.26,85156.73,121141.36,58929180.2,Defaulted
CMBS_NEW_AEOYEE,Stress_Sev,NI_L0033,2034-10-31,10851048.08,60069.59,2260.64,57808.96,0.0,46126.0,36850.74,15435.08,22110.44,10768071.34,Defaulted
CMBS_NEW_AEOYEE,Stress_Sev,NI_L0034,2034-10-31,5490305.9,25685.48,1143.81,24541.67,8404.6,23338.38,18645.37,7882.36,11187.22,5439917.55,Defaulted
CMBS_NEW_AEOYEE,Stress_Sev,NI_L0035,2034-10-31,51336887.87,251893.0,10695.18,241197.81,112591.08,218224.56,174342.8,74000.03,104605.68,50831729.42,Defaulted
CMBS_NEW_AEOYEE,Stress_Sev,NI_L0001,2034-11-30,23004861.65,159327.84,4792.68,154535.16,14487.53,97789.84,78125.73,32848.15,46875.44,22814458.55,Defaulted
CMBS_NEW_AEOYEE,Stress_Sev,NI_L0002,2034-11-30,8384869.87,39974.87,1746.85,38228.02,12628.04,35642.69,28475.46,12036.25,17085.28,8308123.67,Defaulted
CMBS_NEW_AEOYEE,Stress_Sev,NI_L0003,2034-11-30,18929683.22,82107.5,3943.68,78163.82,44973.67,80466.93,64286.21,27316.59,38571.73,18739956.4,Defaulted
CMBS_NEW_AEOYEE,Stress_Sev,NI_L0004,2034-11-30,26098414.1,135863.99,5437.17,130426.82,36250.86,110940.01,88631.6,37437.0,53178.96,25862591.63,Defaulted
CMBS_NEW_AEOYEE,Stress_Sev,NI_L0005,2034-11-30,63645655.44,410726.63,13259.51,397467.12,69756.63,270547.09,216144.03,91135.04,129686.42,63089207.69,Defaulted
CMBS_NEW_AEOYEE,Stress_Sev,NI_L0006,2034-11-30,2974054.55,16377.13,619.59,15757.53,5986.13,12642.21,10100.05,4282.3,6060.03,2945326.17,Defaulted
CMBS_NEW_AEOYEE,Stress_Sev,NI_L0007,2034-11-30,62933804.27,386675.78,13111.21,373564.57,47906.58,267521.13,213726.55,89933.33,128235.93,62404650.01,Defaulted
CMBS_NEW_AEOYEE,Stress_Sev,NI_L0008,2034-11-30,38629249.71,151845.14,8047.76,143797.38,48895.65,164206.51,131186.99,55370.59,78712.19,38284960.56,Defaulted
CMBS_NEW_AEOYEE,Stress_Sev,NI_L0009,2034-11-30,35746696.91,121211.09,7447.23,113763.86,68837.71,151953.26,121397.68,51443.97,72838.61,35404508.27,Defaulted
CMBS_NEW_AEOYEE,Stress_Sev,NI_L0010,2034-11-30,27384362.22,147966.84,5705.08,142261.76,24832.91,116406.37,92998.75,39167.15,55799.25,27150124.19,Defaulted
CMBS_NEW_AEOYEE,Stress_Sev,NI_L0011,2034-11-30,10473454.69,44599.46,2181.97,42417.49,0.0,44520.91,35568.41,14897.97,21341.05,10393365.37,Defaulted
CMBS_NEW_AEOYEE,Stress_Sev,NI_L0012,2034-11-30,32322377.01,227253.25,6733.83,220519.42,51960.38,137397.04,109768.51,46426.4,65861.11,32023251.08,Defaulted
CMBS_NEW_AEOYEE,Stress_Sev,NI_L0013,2034-11-30,12629767.8,54823.72,2631.2,52192.52,14597.95,53687.04,42891.36,18091.28,25734.82,12518591.45,Defaulted
CMBS_NEW_AEOYEE,Stress_Sev,NI_L0014,2034-11-30,39587552.36,190416.13,8247.41,182168.72,41159.65,168280.09,134441.43,56666.61,80664.86,39243671.19,Defaulted
CMBS_NEW_AEOYEE,Stress_Sev,NI_L0015,2034-11-30,75632015.18,252232.77,15756.67,236476.1,0.0,321499.11,256850.35,107582.77,154110.21,75053665.73,Defaulted
CMBS_NEW_AEOYEE,Stress_Sev,NI_L0016,2034-11-30,33216025.91,125196.74,6920.01,118276.73,85356.85,141195.8,112803.39,47988.95,67682.03,32876669.87,Defaulted
CMBS_NEW_AEOYEE,Stress_Sev,NI_L0017,2034-11-30,41600002.09,161893.34,8666.67,153226.67,105121.52,176834.68,141275.82,60086.14,84765.49,41176770.07,Defaulted
CMBS_NEW_AEOYEE,Stress_Sev,NI_L0018,2034-11-30,35820287.51,187787.86,7462.56,180325.3,49416.24,152266.08,121647.6,51379.65,72988.56,35496957.59,Defaulted
CMBS_NEW_AEOYEE,Stress_Sev,NI_L0019,2034-11-30,40719860.27,219615.78,8483.3,211132.48,0.0,173093.35,138286.81,57921.97,82972.09,40408480.11,Defaulted
